📺台灣新聞頻道,#genre#
大愛1台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV48.m3u8
大愛1台,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/daai3.m3u8
大愛1台,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=23
大愛1台,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=574
大愛1台,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=633
大愛1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛2台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
大愛2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大愛2台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV47.m3u8

電視購物頻道,#genre#
東森購物1,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=853
東森購物2,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=851
東森購物2,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV19.m3u8
東森購物3,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV18.m3u8
東森購物3,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=852
東森購物5,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=854
MOMO購物1台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV04.m3u8
MOMO購物1台,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=623
MOMO購物1台,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=849
MOMO購物2台,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=624
MOMO購物2台,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=850
MOMO購物2台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV05.m3u8
Viva 美好購物1台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV54.m3u8
Viva 美好購物1台,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=855
Viva 美好購物2台,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=27
Viva 美好購物2台,http://7ndbctwnjoha.movieyo.net:56421/live.m3u8?c=856
Viva 美好購物2台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV55.m3u8

成人點播頻道_3368,#genre#
母子愉悅亂倫-蘭心潔,https://je40u.cdnedge.live/file/avple-images/hls/624eeb896d742407ed435445/playlist.m3u8
人形機器女友-蕭悅兒,https://je40u.cdnedge.live/file/avple-images/hls/6249a0b0eb0b5f202d561616/playlist.m3u8
前女友婚後出軌我-淑,https://e2fa6.cdnedge.live/file/avple-images/hls/624591580ea8e533f480f479/playlist.m3u8
偷情人妻上集,https://10j99.cdnedge.live/file/avple-images/hls/6233cadaaefa78093f9ffdd5/playlist.m3u8
偷情人妻下集,https://w9n76.cdnedge.live/file/avple-images/hls/6241c035d6283a39fd9e3c2b/playlist.m3u8
鄰居妹妹-前田由美,https://u89ey.cdnedge.live/file/avple-images/hls/623239d98cc9324f4943612d/playlist.m3u8
肉感精油SPA-酒井愛,https://w9n76.cdnedge.live/file/avple-images/hls/6219e9c6b9e8e9119a2f1fe8/playlist.m3u8
強上不愛穿胸罩的親妹,https://47b61.cdnedge.live/file/avple-images/hls/624d7cc08d83843ab3a678c7/playlist.m3u8
??潮,https://u89ey.cdnedge.live/file/avple-images/hls/624ed647f0cc4f2b3cb8b9ae/playlist.m3u8
淫靡大小姐?瘋狂性愛,https://v10.ripic.xyz/5fb0f14388006e8971a038c1/video.m3u8
內穴服務-孟若羽,https://47b61.cdnedge.live/file/avple-images/hls/61e927b7c6ba7653ff362827/playlist.m3u8
爽到不小心內射,https://m3u8.cococut.net/player.html?m3u8=https%3A%2F%2Fv10.ripic.xyz%2F5f1feef5ac1f1a14c2fc7f71%2Fvideo.m3u8
淫亂生活-吳芳宜,https://47b61.cdnedge.live/file/avple-images/hls/61efa0b25d579208810784f6/playlist.m3u8
小姨勾引親外甥-白星雨,https://u89ey.cdnedge.live/file/avple-images/hls/61efa03b5d579208810784f5/playlist.m3u8
背德性愛EP1對母性,https://8bb88.cdnedge.live/file/avple-images/hls/61ee464a4e82d1622de7f24b/playlist.m3u8
閨蜜帶著弟弟來轉大人,https://v10.ripic.xyz/60d05f73cf7f29af26966b21/video.m3u8
老公懷疑我出軌,https://v10.ripic.xyz/61044a4211f9b7bd3086323a/video.m3u8
合租之偷窺-季曉彤,chrome-extension://gijhpnmjcpbddpedmmdihijogkkejfgj/player.html#https://10j99.cdnedge.live/file/avple-images/hls/6197fbbdf1d93a199d1cf17b/playlist.m3u8
爆多！精液射滿ㄧ直滴到床上,https://v10.ripic.xyz/61466eee6bb8f7e6d5951975/video.m3u8
口交5分鐘不射就內射,https://v10.ripic.xyz/60de050fb89f73afd3e60da9/video.m3u8
白色妖姬 -美樂蒂,https://je40u.cdnedge.live/file/avple-images/hls/61584d514617d9667f1fa689/playlist.m3u8
阿爾法車震台中篇,https://je40u.cdnedge.live/file/avple-images/hls/615b142d62da73610588de51/playlist.m3u8
宅男初體驗s級性愛機器人,https://v10.ripic.xyz/5ebe87fb893e3dcf5305a3d2/video.m3u8
大嫂,https://u89ey.cdnedge.live/file/avple-images/hls/612716f53beeaf76c2bbdb0d/playlist.m3u8
綠茶女友,https://47b61.cdnedge.live/file/avple-images/hls/6133728dab335a56e394824c/playlist.m3u8
婚內情-楊桃,https://10j99.cdnedge.live/file/avple-images/hls/610cf1adff7a912d5bde15c3/playlist.m3u8
父女的不倫之戀-李小藍,https://10j99.cdnedge.live/file/avple-images/hls/610c7539ff7a912d5bde15c2/playlist.m3u8
艷母2-孟若羽,https://8bb88.cdnedge.live/file/avple-images/hls/610c6639ff7a912d5bde15c0/playlist.m3u8
菜鳥特務-袁子儀,https://u89ey.cdnedge.live/file/avple-images/hls/610ae7f567e1cd7424668638/playlist.m3u8
兄弟新交的女朋友-李雪,https://je40u.cdnedge.live/file/avple-images/hls/60e440690fcb11183bc80a17/playlist.m3u8
泳裝妹妹的誘惑相奸-韓棠,https://stream.cdnedge21.live/file/avple-images/hls/60e80af5295d6915521367d3/playlist.m3u8
釋放淫欲的神女-吳芳宜,https://47b61.cdnedge.live/file/avple-images/hls/60e735e9295d6915521367d0/playlist.m3u8
歐洲杯-何苗,https://stream.cdnedge15.live/file/avple-images/hls/60e6f101295d6915521367be/playlist.m3u8
笨女孩的聰明想法-蘇語棠,https://stream.cdnedge21.live/file/avple-images/hls/60e630591cefd85c8cb9e38a/playlist.m3u8
綠帽男友的復仇-尤莉,https://stream.cdnedge15.live/file/avple-images/hls/60deb63541b32117d66a0b94/playlist.m3u8
我的妹妹不可能這麼可愛2-穆娜,https://stream.cdnedge17.live/file/avple-images/hls/60ddf5c941b32117d66a0b92/playlist.m3u8
自由奔放?小?魔?妹???????同棲性活 鳥越花,https://47b61.cdnedge.live/file/avple-images/hls/6124/6124.m3u8
朋友出差的日子和他的巨乳女友夢乃愛華從早到晚72小時瘋狂做愛記錄,https://47b61.cdnedge.live/file/avple-images/hls/1605627929/5000/5244/5244.m3u8
AV女優鄰居,https://stream.cdnedge14.live/file/avple-images/hls/60bb5f92c145aa619c774a8b/playlist.m3u8
就算一直暗戀的青梅竹馬小倉由菜已經結婚了我也還是放不下和慾求不滿的她偷情內射性愛 小倉由菜,https://47b61.cdnedge.live/file/avple-images/hls/1605630110/7000/7810/7810.m3u8
女友不在的幾天內和她的姐姐高橋聖子瘋狂做愛,https://47b61.cdnedge.live/file/avple-images/hls/1605633653/2000/2585/2585.m3u8
女朋友的姐姐葵的全力走光誘惑我,https://47b61.cdnedge.live/file/avple-images/hls/1605636162/0/424/424.m3u8
夜宿美女同事岬奈奈美家裡被沒穿胸罩,https://47b61.cdnedge.live/file/avple-images/hls/1605650414/4000/4439/4439.m3u8
憧憬的女OL天使萌社員研修旅行,https://47b61.cdnedge.live/file/avple-images/hls/4922/4922.m3u8
公公的特別照顧-陳若瑤,https://10j99.cdnedge.live/file/avple-images/hls/60df0ff9e982005101367fcb/playlist.m3u8

成人直播頻道_3368,#genre#
成人 1,http://125.227.210.55:9051/VideoInput/play.ts
成人 2,http://125.227.210.55:9053/VideoInput/play.ts
成人 3,http://125.227.210.55:9054/VideoInput/play.ts
成人 4,http://125.227.210.55:9055/VideoInput/play.ts
成人 5,http://125.227.210.55:9062/VideoInput/play.ts
